origin,job_original,populations_original,origin_DA_id,job_increase
13504586,458255.0,409799.0,35204506,80585.0
13455444,2740.0,17178.0,35203270,0.0
13463640,1745.0,11241.0,35201257,0.0
14045272,400615.0,339791.0,35200975,63840.0
20050011,3730.0,17110.0,35204358,0.0
13455452,400.0,4283.0,35201839,0.0
14676060,360530.0,316758.0,35200712,28355.0
13463645,218550.0,280345.0,35203828,27850.0
30093410,735.0,4847.0,35202404,0.0
13463660,478325.0,471375.0,35201039,99515.0
13447279,6225.0,22842.0,35200391,0.0
13455471,190975.0,242669.0,35202338,855.0
13455475,36210.0,154837.0,35200478,0.0
14045306,447770.0,382330.0,35204275,85295.0
20041853,60.0,1807.0,35203871,0.0
13463678,477645.0,453173.0,35201053,100315.0
13455486,115.0,468.0,35202946,0.0
13463681,130730.0,250996.0,35200697,0.0
30060681,440.0,459.0,35204111,0.0
13463692,466525.0,419613.0,35201062,102070.0
30093460,775.0,3472.0,35202551,0.0
14037148,1310.0,1917.0,35203193,0.0
13455519,114930.0,183459.0,35202638,360.0
30060705,1510.0,15285.0,35202029,0.0
13463716,245.0,1669.0,35203009,0.0
13463718,449120.0,383780.0,35200988,102515.0
14045353,459600.0,417011.0,35200783,85420.0
20041896,40835.0,192136.0,35204087,0.0
14676139,436945.0,345819.0,35202848,85050.0
13447340,6255.0,22516.0,35200366,0.0
13455530,2740.0,15971.0,35204208,0.0
30085299,1665.0,10096.0,35204147,0.0
13455539,1860.0,4558.0,35203093,0.0
13447357,800.0,6236.0,35204294,0.0
13455556,2775.0,16971.0,35203789,0.0
13463756,478225.0,468822.0,35201035,100215.0
13463765,227340.0,302579.0,35204632,24295.0
13463768,483560.0,483853.0,35204599,95885.0
13463770,478450.0,479620.0,35204603,96530.0
13463771,68790.0,222210.0,35203223,0.0
13463772,473245.0,448400.0,35204566,85140.0
30093540,1840.0,4464.0,35202511,0.0
13463783,2955.0,24363.0,35201699,0.0
13447404,45.0,1249.0,35203664,0.0
30060781,9940.0,27179.0,35202388,52540.0
13455604,120160.0,192711.0,35202637,360.0
13447411,920.0,3371.0,35202576,0.0
13455608,3460.0,16872.0,35202736,0.0
30011643,95315.0,281576.0,35202241,39945.0
13463804,130600.0,250029.0,35200700,0.0
30011648,88820.0,270147.0,35202236,33400.0
14233859,42750.0,195599.0,35204464,0.0
13455624,885.0,6177.0,35203490,0.0
13455625,930.0,5963.0,35203486,0.0
13455636,1295.0,21919.0,35201821,0.0
13463832,27120.0,108719.0,35201381,0.0
14610712,6545.0,7973.0,35201960,0.0
30069020,5715.0,14346.0,35204426,0.0
13455645,12970.0,38714.0,35202944,35855.0
13463840,467930.0,440573.0,35200782,85255.0
13455649,89895.0,193956.0,35202327,1880.0
13463859,463895.0,417855.0,35201061,101765.0
14676278,437380.0,325492.0,35200860,96915.0
13463868,464400.0,433146.0,35204567,85605.0
13463869,456965.0,409380.0,35200794,85525.0
13447486,6075.0,21066.0,35204026,0.0
20042046,60.0,1796.0,35203870,0.0
14045515,187650.0,272112.0,35200717,3175.0
13463884,473790.0,441668.0,35201059,100335.0
13447500,240.0,2445.0,35203355,0.0
13455694,66110.0,145855.0,35202276,685.0
14659918,56765.0,151734.0,35201461,8950.0
14659929,270.0,1155.0,35201460,0.0
13455705,135835.0,193728.0,35202951,360.0
13455708,35370.0,150524.0,35200480,0.0
20033889,448360.0,385546.0,35200920,97210.0
20058466,50.0,284.0,35204585,0.0
30093673,2545.0,33975.0,35200193,0.0
13455724,2815.0,16755.0,35203267,0.0
14012781,344180.0,302515.0,35203844,48010.0
13455733,0.0,882.0,35203521,0.0
13447543,6680.0,20773.0,35200358,0.0
20058494,217635.0,276265.0,35204633,9925.0
30093697,215.0,1618.0,35200321,0.0
14045569,402670.0,276452.0,35200807,82115.0
13463939,1685.0,10655.0,35201255,0.0
20058502,4050.0,16664.0,35201553,185.0
20050311,305.0,598.0,35203450,0.0
13455757,119030.0,186898.0,35202640,360.0
13455768,190745.0,243844.0,35202336,855.0
30093720,180.0,2990.0,35203766,0.0
13455770,191045.0,246931.0,35202384,1505.0
30003625,395415.0,314812.0,35200745,33230.0
30110123,26680.0,132903.0,35202214,1170.0
20042159,43270.0,180002.0,35200529,0.0
30069171,227740.0,302713.0,35204631,25680.0
14045620,48350.0,172230.0,35201282,0.0
13463995,64880.0,210006.0,35203210,0.0
14021058,425990.0,323326.0,35204610,91350.0
30036423,458115.0,412056.0,35204508,80585.0
14045641,43225.0,161855.0,35204638,0.0
14070222,60.0,911.0,35204242,0.0
13447632,0.0,447.0,35203354,0.0
13464019,2255.0,15644.0,35201711,0.0
13447638,5050.0,30945.0,35203389,0.0
13464022,31305.0,120981.0,35201252,0.0
13464034,64440.0,208062.0,35203209,0.0
13455843,400.0,4281.0,35201833,0.0
30069223,360115.0,317934.0,35204628,63095.0
30044654,550.0,4887.0,35200301,0.0
20042223,41815.0,193283.0,35200643,0.0
20034036,223555.0,292299.0,35203818,27850.0
13464053,480605.0,472566.0,35201036,98345.0
13455861,60.0,1545.0,35203971,0.0
20034056,200230.0,281587.0,35200719,8715.0
13447692,1095.0,3351.0,35203594,0.0
13455888,285.0,3479.0,35201835,0.0
30102037,82660.0,189346.0,35201409,0.0
30044694,355.0,4373.0,35200302,0.0
30093849,82455.0,203060.0,35201482,0.0
14045724,54580.0,190680.0,35201289,0.0
30003753,70805.0,200325.0,35204364,0.0
13464107,2405.0,15671.0,35201710,0.0
13447723,525.0,2784.0,35203676,0.0
30036536,457820.0,407294.0,35204509,80585.0
13447736,1210.0,3574.0,35203595,0.0
14045760,54630.0,189820.0,35201292,0.0
13455945,65.0,2917.0,35203531,0.0
13464155,429250.0,350868.0,35200796,83965.0
13455969,3735.0,16339.0,35200539,0.0
13455969,3735.0,16339.0,35200540,0.0
14021217,472980.0,423802.0,35204507,80585.0
30085739,59280.0,141130.0,35204795,0.0
13455985,2625.0,16990.0,35203791,0.0
13464178,2935.0,24384.0,35201697,0.0
13455988,1885.0,24289.0,35201820,0.0
13455989,795.0,6128.0,35203489,0.0
13447803,240.0,2465.0,35203353,0.0
13464190,467145.0,440266.0,35200769,85665.0
13447808,915.0,6339.0,35204295,0.0
13464193,479385.0,462337.0,35201058,98965.0
13464198,1465.0,10552.0,35201267,0.0
20091536,18990.0,80589.0,35201397,0.0
13456020,24575.0,128697.0,35203524,0.0
20042391,52225.0,216704.0,35200518,0.0
14045849,47140.0,168922.0,35201284,0.0
13456028,130515.0,200333.0,35202952,360.0
13447839,0.0,428.0,35204288,0.0
13464224,396430.0,337429.0,35200998,84040.0
13464231,478600.0,457950.0,35204596,95070.0
30102192,30265.0,66171.0,35203156,8950.0
13447857,880.0,3272.0,35202572,0.0
13456050,37910.0,161975.0,35200479,0.0
13456060,184450.0,247111.0,35202947,685.0
30110397,750.0,9453.0,35203725,0.0
13464255,72070.0,194543.0,35201380,0.0
13456066,34835.0,159480.0,35204360,0.0
13464274,483265.0,472157.0,35204594,95245.0
30003923,1885.0,24434.0,35201909,0.0
30053076,368155.0,276039.0,35202805,50000.0
13456086,63635.0,135629.0,35202281,360.0
13456087,66765.0,148929.0,35202282,685.0
13456093,191070.0,248268.0,35202328,2230.0
13456106,135975.0,200771.0,35202950,360.0
13456111,2405.0,16331.0,35203788,0.0
13447919,6310.0,20825.0,35200357,0.0
13464309,456985.0,403996.0,35201070,102590.0
13464320,483720.0,476497.0,35204624,95070.0
13447939,10325.0,32006.0,35203388,0.0
13464326,443375.0,375615.0,35200797,85050.0
30061320,1120.0,3723.0,35203577,0.0
14045962,50890.0,177950.0,35201283,0.0
13456141,138095.0,204601.0,35202641,360.0
30053135,560.0,7499.0,35204864,0.0
13456146,1885.0,24413.0,35201819,0.0
20050706,0.0,2787.0,35200141,0.0
14021397,363525.0,317495.0,35203815,29505.0
14021406,363290.0,314830.0,35203813,29345.0
14045982,186510.0,258686.0,35204569,8715.0
13464354,184925.0,271873.0,35201165,4410.0
14013219,187715.0,256302.0,35201164,8355.0
13464362,449900.0,384438.0,35200990,100355.0
13447979,500.0,7756.0,35204291,0.0
20034350,37980.0,175025.0,35203802,0.0
30110516,10170.0,27864.0,35202340,107695.0
13464375,484225.0,479040.0,35204593,95310.0
13447992,2170.0,12876.0,35202564,0.0
30036794,365.0,3025.0,35204819,0.0
13456186,156265.0,220717.0,35202948,360.0
13447997,0.0,545.0,35203334,0.0
14021439,389050.0,321681.0,35204560,29825.0
13448000,2235.0,12538.0,35204194,0.0
13448001,10240.0,31571.0,35203393,0.0
13464387,462095.0,421378.0,35200768,85720.0
20050756,0.0,510.0,35200120,0.0
13456197,2815.0,16793.0,35203265,0.0
30094149,108815.0,309492.0,35204530,184500.0
13464394,77700.0,217971.0,35204881,0.0
13456204,125.0,2868.0,35203530,0.0
14021456,358385.0,303333.0,35204561,28355.0
14046035,126140.0,247691.0,35200698,0.0
13448024,110.0,2490.0,35203352,0.0
13448028,195.0,1094.0,35204130,0.0
20034399,95.0,472.0,35200666,0.0
13448032,460.0,3283.0,35202571,0.0
13448036,0.0,545.0,35203666,0.0
13464421,2405.0,15589.0,35203008,0.0
13456236,136965.0,217281.0,35202325,8260.0
13464429,404600.0,289293.0,35204573,79055.0
13448043,6340.0,22585.0,35204904,0.0
13464439,72170.0,194520.0,35201379,0.0
13456274,325.0,4298.0,35201834,0.0
13456276,36700.0,156158.0,35200481,0.0
30094230,120390.0,263969.0,35200565,0.0
13448087,1210.0,3841.0,35203596,0.0
13456284,71800.0,164364.0,35202272,1325.0
13448093,75.0,608.0,35202574,0.0
13456286,760.0,6181.0,35203491,0.0
13448096,6570.0,20882.0,35204327,0.0
20050850,0.0,2912.0,35200142,0.0
30036901,33435.0,78492.0,35201439,8950.0
13456293,145585.0,218306.0,35202949,360.0
13464501,2960.0,24277.0,35201698,0.0
13448125,12680.0,32457.0,35203386,0.0
13456322,243310.0,291982.0,35204383,2230.0
20141003,25335.0,93466.0,35201244,0.0
14013394,227325.0,300264.0,35201146,21575.0
13448147,915.0,6301.0,35204300,0.0
20141013,25940.0,91784.0,35204094,0.0
20034518,479605.0,468463.0,35204598,95860.0
13448151,240.0,2331.0,35203351,0.0
20042713,10320.0,27674.0,35202385,51300.0
13464537,429355.0,345450.0,35200798,84415.0
30102494,171035.0,250999.0,35201355,2200.0
13456352,140870.0,225374.0,35202269,8710.0
13448161,12680.0,32545.0,35203387,0.0
13448162,430.0,1036.0,35203554,0.0
13464543,226795.0,307782.0,35204888,49325.0
30069732,1885.0,24392.0,35201895,0.0
13456357,104455.0,177582.0,35204793,360.0
20050921,260.0,3996.0,35203693,0.0
13464553,351410.0,317105.0,35200966,57255.0
13456363,7600.0,1766.0,35202285,0.0
13456361,188050.0,258653.0,35202657,685.0
30110705,436755.0,326409.0,35200861,96915.0
13464577,2335.0,15496.0,35203007,0.0
13464578,216930.0,288456.0,35200963,14445.0
20091910,57270.0,208491.0,35204553,1170.0
13456393,195975.0,261962.0,35204386,2625.0
13464585,468240.0,465804.0,35204901,97720.0
30102540,181275.0,256949.0,35200935,11235.0
30020622,865.0,5314.0,35203372,0.0
13456403,143340.0,225735.0,35202326,8215.0
13456406,185615.0,252016.0,35202653,685.0
13456411,39975.0,169078.0,35200536,0.0
30077980,473235.0,456856.0,35202814,83845.0
13464611,32875.0,129079.0,35204635,0.0
14013475,215435.0,283617.0,35201144,11675.0
13448227,835.0,6132.0,35204296,0.0
13456423,34100.0,144844.0,35200482,0.0
13448231,6240.0,20876.0,35204328,0.0
13448234,2285.0,13100.0,35202100,0.0
13456427,1885.0,24320.0,35201818,0.0
30102587,117425.0,209141.0,35204666,10120.0
30053441,6625.0,19188.0,35204754,0.0
13448259,915.0,6359.0,35204299,0.0
13464651,217200.0,290426.0,35200961,14445.0
30102604,60.0,1936.0,35203853,0.0
13456459,930.0,6662.0,35204204,0.0
13456462,229960.0,274176.0,35204385,2625.0
30004315,1840.0,24381.0,35201913,0.0
13456477,64650.0,141427.0,35202284,360.0
14046303,422865.0,315831.0,35202849,85370.0
14021734,475865.0,449520.0,35201032,98725.0
14644335,175.0,4407.0,35203446,0.0
13456496,2560.0,16875.0,35203793,0.0
14046321,414840.0,351215.0,35200995,90950.0
13456504,150220.0,229639.0,35202646,360.0
13464700,2885.0,24152.0,35201700,0.0
13464703,385675.0,332074.0,35201003,59705.0
13448340,12680.0,32552.0,35203384,0.0
13456535,143595.0,230700.0,35202941,8660.0
13448348,625.0,8349.0,35203337,0.0
13448349,635.0,6768.0,35203959,0.0
13464733,2405.0,15801.0,35201709,0.0
13464736,104215.0,225052.0,35201402,740.0
13464738,36900.0,142522.0,35204636,0.0
13456550,41835.0,174887.0,35200534,0.0
14013608,347380.0,311923.0,35200967,50425.0
13464744,383430.0,328368.0,35201002,59700.0
20042922,451930.0,391102.0,35201066,103840.0
13464747,2345.0,15561.0,35201708,0.0
13464748,200815.0,281074.0,35200960,13465.0
13456551,143435.0,227647.0,35202942,8260.0
14046385,450135.0,390554.0,35204582,85780.0
13456566,149675.0,230405.0,35202643,360.0
13464762,2120.0,15546.0,35201701,0.0
13456571,73040.0,170994.0,35202271,1880.0
13448378,130.0,2005.0,35203350,0.0
13464767,446370.0,378346.0,35201017,99355.0
30069954,185200.0,301052.0,35202265,9645.0
13456585,625.0,10214.0,35204396,0.0
13464778,388515.0,334007.0,35201006,94695.0
13456588,125.0,2852.0,35203529,0.0
13456591,145660.0,214179.0,35202691,360.0
30110931,9895.0,27121.0,35204053,0.0
13448404,2205.0,12811.0,35202565,0.0
13456598,930.0,6263.0,35203501,0.0
13456602,6180.0,16309.0,35201937,0.0
30037218,2760.0,16487.0,35203268,0.0
20051178,690.0,1898.0,35203715,0.0
13464811,3000.0,24328.0,35201695,0.0
13448427,700.0,8286.0,35203339,0.0
13464812,245.0,610.0,35204576,0.0
30069996,6085.0,20944.0,35204676,80.0
13456626,149135.0,223165.0,35202642,360.0
13456629,72670.0,167869.0,35202270,1505.0
13448438,260.0,405.0,35202419,0.0
13448443,2285.0,13106.0,35202101,0.0
13464829,462065.0,450329.0,35204157,98825.0
13464831,442445.0,373094.0,35201016,97330.0
13448453,1160.0,3710.0,35203597,0.0
30037257,6345.0,8104.0,35201961,0.0
14021899,121455.0,267825.0,35200588,0.0
13448461,635.0,5581.0,35204298,0.0
13456655,85820.0,188180.0,35202302,2625.0
13448464,640.0,7980.0,35204292,0.0
13464853,2320.0,15670.0,35201704,0.0
30037270,65.0,2066.0,35201622,0.0
13448472,340.0,8714.0,35202051,0.0
13456675,930.0,6402.0,35204206,0.0
30004515,1160.0,3702.0,35204271,0.0
30094626,6020.0,30683.0,35204688,185.0
13456681,189520.0,260892.0,35204009,855.0
20051251,900.0,9357.0,35203732,0.0
30020922,285.0,9137.0,35202048,0.0
13448509,340.0,9066.0,35202049,0.0
13456703,930.0,6430.0,35204205,0.0
14300485,83115.0,143749.0,35202694,360.0
13464903,457335.0,397765.0,35201023,97875.0
13456715,0.0,2313.0,35203523,0.0
13456717,12390.0,87740.0,35202294,0.0
30102862,1745.0,10828.0,35204159,0.0
13448528,80.0,565.0,35200370,0.0
13456722,225625.0,282902.0,35202656,1325.0
13456723,254710.0,309245.0,35204384,3200.0
13448532,2340.0,12963.0,35202103,0.0
13464922,429955.0,367334.0,35201010,88165.0
13456732,140980.0,225669.0,35202268,8710.0
13464926,1745.0,10961.0,35204647,0.0
13448549,915.0,6320.0,35204297,0.0
13456742,6180.0,16345.0,35201936,0.0
13456746,2750.0,16756.0,35203790,0.0
30004585,1150.0,4239.0,35202704,0.0
20051307,85.0,488.0,35203737,0.0
13464946,212785.0,286620.0,35200958,13945.0
30037365,0.0,489.0,35201215,0.0
13448571,6155.0,18631.0,35204833,0.0
13456763,6130.0,16402.0,35201940,0.0
13456774,625.0,9230.0,35204767,0.0
13456774,625.0,9230.0,35204766,0.0
13456783,183350.0,242696.0,35202647,360.0
13448606,700.0,8230.0,35204293,0.0
13464999,459310.0,391613.0,35204605,97075.0
13456809,16640.0,96713.0,35202293,325.0
14022059,460605.0,411896.0,35201028,96915.0
13448623,6625.0,20803.0,35200355,0.0
13456817,9790.0,75915.0,35202286,0.0
13456822,43390.0,180297.0,35204361,0.0
13448640,1210.0,3650.0,35203578,0.0
13456841,73235.0,170143.0,35202301,1505.0
13456845,2650.0,16686.0,35203264,0.0
30004686,1725.0,12696.0,35200417,0.0
13448663,260.0,405.0,35202417,0.0
30004695,2215.0,13040.0,35200413,0.0
30004698,2125.0,12631.0,35200414,0.0
13448665,0.0,794.0,35200418,0.0
13456858,225745.0,284091.0,35202655,1325.0
13456860,540.0,10752.0,35204400,0.0
13456864,186375.0,252529.0,35202648,685.0
13448674,2265.0,12905.0,35202570,0.0
13465062,2065.0,15641.0,35201731,0.0
20010471,745.0,1749.0,35204570,0.0
13456875,38775.0,185483.0,35200483,0.0
13465080,345720.0,309918.0,35203843,55365.0
13456893,182810.0,253467.0,35204390,685.0
14013951,104385.0,225483.0,35201370,1065.0
13456894,46395.0,190736.0,35204362,0.0
13448708,285.0,9205.0,35202047,0.0
13448715,6630.0,20869.0,35204739,0.0
30078477,218670.0,280961.0,35203829,27850.0
14235151,205.0,3209.0,35201979,0.0
13456913,66535.0,149299.0,35202299,685.0
13456917,685.0,6218.0,35203502,0.0
14013974,134710.0,249853.0,35201368,1620.0
13456918,176070.0,256278.0,35202936,8710.0
14120476,65.0,399.0,35204761,0.0
20051487,255.0,5719.0,35204722,0.0
13456931,6180.0,16342.0,35201935,0.0
30111270,720.0,8399.0,35201958,0.0
13456935,263350.0,314124.0,35204389,4695.0
30103088,22725.0,87188.0,35203981,0.0
13456946,184125.0,245444.0,35202649,360.0
13456955,192405.0,259366.0,35202645,360.0
13448768,0.0,1059.0,35200420,0.0
14022213,72370.0,227686.0,35200688,0.0
13465158,2285.0,15602.0,35201705,0.0
13448776,700.0,8291.0,35203338,0.0
20059722,355.0,486.0,35204588,0.0
20035150,358185.0,301462.0,35203812,28355.0
13456974,71890.0,166156.0,35202304,1325.0
13465170,1705.0,11042.0,35204645,0.0
30021208,0.0,1061.0,35203650,0.0
13465189,2865.0,23827.0,35201693,0.0
14046825,130665.0,250575.0,35200699,0.0
13457003,625.0,10654.0,35204398,0.0
30103150,330.0,1781.0,35200383,0.0
13448818,1565.0,17146.0,35202007,0.0
20051573,550.0,497.0,35204148,0.0
30004858,6105.0,15882.0,35204410,0.0
20051585,200.0,6601.0,35203943,0.0
30094977,10880.0,29299.0,35203146,0.0
30062209,550.0,497.0,35204149,0.0
13457027,5935.0,16324.0,35204423,0.0
13457031,0.0,2341.0,35200489,0.0
13457034,223930.0,278680.0,35202650,855.0
14022286,148445.0,285466.0,35200583,21905.0
13457047,190200.0,259411.0,35202681,685.0
13457051,2735.0,16791.0,35203794,0.0
30103196,12630.0,34018.0,35203466,0.0
13457056,535.0,10081.0,35204397,0.0
13457062,49280.0,201749.0,35204365,0.0
13457066,50345.0,203532.0,35204363,0.0
14046893,455035.0,392902.0,35201057,101245.0
13457071,45065.0,184396.0,35200531,0.0
30037677,474700.0,443104.0,35201031,99390.0
14063282,120995.0,233614.0,35201369,1065.0
14046901,745.0,1749.0,35204571,0.0
13448893,480.0,8132.0,35203324,0.0
13465279,2620.0,24191.0,35201694,0.0
13465284,412115.0,295893.0,35200810,82115.0
13457093,128490.0,232270.0,35202305,8875.0
13457094,172305.0,231800.0,35202689,360.0
13457097,177425.0,249680.0,35202644,360.0
13465290,117810.0,227392.0,35201372,1065.0
13457100,77390.0,176087.0,35202300,1960.0
20141777,454800.0,378237.0,35200748,71540.0
13457108,2815.0,16823.0,35203263,0.0
13465302,347265.0,315164.0,35200956,46415.0
14046935,471550.0,426032.0,35201047,101825.0
13457111,230655.0,286250.0,35202675,1325.0
13465308,32575.0,125966.0,35204639,0.0
30062305,2830.0,8901.0,35200455,0.0
13465318,72625.0,195529.0,35201293,0.0
13457127,5935.0,15930.0,35201938,0.0
13457126,13210.0,92028.0,35204038,325.0
20051686,955.0,9534.0,35204237,0.0
30095080,410100.0,278770.0,35204614,82855.0
13448944,1455.0,3761.0,35203016,0.0
14628602,24900.0,124747.0,35204753,0.0
13465339,419125.0,308886.0,35204612,90650.0
13465341,51405.0,179690.0,35201281,0.0
13448968,2225.0,12639.0,35202566,0.0
13457161,10210.0,76363.0,35202287,0.0
13448979,525.0,2380.0,35203762,0.0
13465366,436050.0,341081.0,35200815,84960.0
30070569,1200.0,10059.0,35201696,0.0
13465386,121760.0,236793.0,35201373,1065.0
13449001,70.0,481.0,35200371,0.0
13457198,245405.0,297032.0,35202674,1880.0
13465400,462350.0,414900.0,35200902,97240.0
13449022,1755.0,20118.0,35203018,0.0
13457224,224025.0,279777.0,35202677,985.0
13449033,2290.0,12712.0,35202567,0.0
13457230,194555.0,300296.0,35202939,9825.0
14047056,410775.0,282399.0,35204613,82855.0
13465422,438880.0,374377.0,35204617,96740.0
13457236,0.0,2349.0,35200490,0.0
30062424,6380.0,7257.0,35204173,0.0
30111580,410225.0,295472.0,35200802,82115.0
13457253,40810.0,193371.0,35200488,0.0
14014311,468060.0,436811.0,35202813,83845.0
13457257,153335.0,257125.0,35202307,9335.0
13465449,2300.0,15586.0,35201702,0.0
14063469,344595.0,303608.0,35203845,48010.0
13457265,18855.0,105111.0,35202290,325.0
13449076,360.0,1235.0,35202597,0.0
13465462,2355.0,15617.0,35201707,0.0
13457271,194465.0,300540.0,35202940,9635.0
14047100,476475.0,448413.0,35204623,94920.0
13457285,144495.0,231635.0,35202937,8350.0
13457286,47170.0,193423.0,35200532,0.0
13457294,240045.0,295254.0,35202672,1880.0
13457294,240045.0,295254.0,35202673,1880.0
13465492,46990.0,168820.0,35201280,0.0
13457301,191145.0,292635.0,35202267,9580.0
14038934,385440.0,323501.0,35201421,54870.0
30095256,4095.0,16861.0,35201582,185.0
13449114,2340.0,13093.0,35202105,0.0
13457319,183595.0,246082.0,35202690,1045.0
13449130,470.0,8648.0,35203348,0.0
13457333,6180.0,16581.0,35204418,0.0
14022582,457640.0,404291.0,35200906,97775.0
13465539,199650.0,280522.0,35201364,11280.0
13457347,68985.0,156074.0,35202297,855.0
30111685,139685.0,260061.0,35203864,0.0
13449160,1520.0,17342.0,35202006,0.0
30095307,48685.0,125792.0,35204749,8950.0
14038994,380380.0,319096.0,35200928,56065.0
20051927,23650.0,122753.0,35204751,0.0
13465563,2280.0,15411.0,35201732,0.0
13449181,1565.0,16574.0,35202003,0.0
30029790,330.0,3265.0,35204779,0.0
30021602,175.0,4204.0,35200167,0.0
30062563,0.0,2675.0,35200069,0.0
13457381,2760.0,16777.0,35203796,0.0
13465582,414640.0,297940.0,35200809,82515.0
13457392,6025.0,16300.0,35204422,0.0
13457396,55.0,1266.0,35200493,0.0
13449205,340.0,9106.0,35202020,0.0
30062583,170.0,6037.0,35204714,0.0
13465592,456940.0,391877.0,35200903,98525.0
14071807,129955.0,301092.0,35202233,34380.0
14039040,347835.0,303516.0,35201417,54440.0
13465602,2305.0,15498.0,35201703,0.0
14039046,432240.0,372889.0,35204135,97115.0
20051976,24985.0,126783.0,35204752,0.0
14047248,461230.0,411845.0,35202787,80585.0
20043793,1840.0,4513.0,35202499,0.0
30111764,135.0,1815.0,35204797,0.0
14047255,227320.0,300734.0,35201148,21755.0
13457433,174530.0,234327.0,35202688,360.0
14039080,425640.0,355156.0,35203835,87210.0
13449258,2140.0,13272.0,35200415,0.0
13457452,71865.0,164921.0,35202298,1325.0
13457457,465.0,9695.0,35204458,0.0
13449265,415.0,3620.0,35203572,0.0
13457469,4610.0,16282.0,35204419,0.0
14039105,387155.0,326368.0,35200927,80085.0
14022723,453095.0,391039.0,35200896,98935.0
13465670,420865.0,311626.0,35204246,83635.0
13465676,1855.0,3085.0,35201761,0.0
13449293,2290.0,3107.0,35203323,0.0
13457486,146290.0,249622.0,35202306,8640.0
14039119,425640.0,355117.0,35203836,87210.0
13449300,2215.0,13450.0,35200421,0.0
14063716,357145.0,313484.0,35201001,60475.0
13449318,485.0,1299.0,35202415,0.0
13465701,125585.0,239835.0,35204097,1335.0
13457509,220540.0,271616.0,35202678,855.0
13457516,237805.0,292871.0,35202676,1505.0
13457519,930.0,6326.0,35203260,0.0
30062703,450180.0,388846.0,35202928,38820.0
13465713,56215.0,191473.0,35201294,0.0
13449337,365.0,3361.0,35203573,0.0
13457531,80410.0,172339.0,35204074,0.0
20035706,358940.0,317944.0,35204626,62030.0
14022783,135225.0,258975.0,35200695,0.0
13457539,142975.0,226148.0,35202938,8260.0
13449354,1565.0,17313.0,35202005,0.0
14047373,191520.0,253141.0,35204388,2555.0
14063771,345490.0,311753.0,35200957,45375.0
13465759,449225.0,381882.0,35200901,96825.0
13465769,447200.0,369402.0,35200895,98425.0
13465777,3670.0,1745.0,35200893,532255.0
20035776,35550.0,155070.0,35203228,0.0
13457603,393090.0,347794.0,35202906,36100.0
13449414,1755.0,19653.0,35203026,0.0
30111942,117490.0,211662.0,35204221,10120.0
13457609,0.0,2320.0,35200494,0.0
13465804,443985.0,374289.0,35200921,97030.0
13457613,5630.0,16351.0,35204420,0.0
13457616,930.0,6251.0,35203258,0.0
14063837,181610.0,230664.0,35202919,360.0
13457629,6180.0,16377.0,35204417,0.0
13465823,2730.0,23916.0,35201692,0.0
13457632,89705.0,195447.0,35204487,3200.0
13457637,281175.0,337220.0,35202904,35460.0
13449446,2340.0,13152.0,35202107,0.0
13457645,218445.0,265790.0,35202679,855.0
13465838,2405.0,15623.0,35201735,0.0
14039290,442580.0,373154.0,35203833,97330.0
13457660,73590.0,152961.0,35204796,0.0
13465867,2335.0,15455.0,35203108,0.0
30103825,390415.0,342528.0,35201004,92425.0
13449493,2250.0,12566.0,35202568,0.0
13465879,103025.0,219717.0,35201297,400.0
30071064,17540.0,71481.0,35204453,0.0
13449497,165.0,3460.0,35200426,0.0
30103834,390215.0,341126.0,35203842,80085.0
13457691,266730.0,324275.0,35202912,3705.0
13457693,6070.0,16199.0,35204403,0.0
13449502,255.0,1824.0,35200384,0.0
13449512,365.0,3554.0,35203571,0.0
13449516,1640.0,12904.0,35202408,0.0
14022962,116465.0,247494.0,35200693,0.0
13457715,204125.0,255158.0,35202683,360.0
13457717,73365.0,170306.0,35204492,1505.0
13465910,103670.0,222999.0,35201298,400.0
13457722,112495.0,205808.0,35204170,4785.0
13465915,10650.0,29554.0,35201501,0.0
13449544,1755.0,19754.0,35201881,0.0
30062933,660.0,9822.0,35200244,0.0
14014805,85765.0,206177.0,35201377,0.0
13457751,188030.0,245599.0,35202687,360.0
13457752,78330.0,179728.0,35204491,2230.0
30103899,1915.0,3158.0,35201760,0.0
13457758,129325.0,252562.0,35202261,14305.0
14063969,135590.0,263867.0,35203876,0.0
14039394,425560.0,355213.0,35203834,88035.0
30030178,480125.0,472698.0,35204602,97545.0
13465958,88720.0,213198.0,35201295,0.0
20052327,135.0,2132.0,35200135,0.0
13457769,2750.0,16438.0,35204182,0.0
13449587,1465.0,16884.0,35202004,0.0
13449588,1565.0,16982.0,35202021,0.0
30054780,345.0,6952.0,35204060,0.0
20052356,260.0,4056.0,35203694,0.0
13449610,410.0,4562.0,35203419,0.0
13449611,1480.0,17430.0,35202028,0.0
13466000,387520.0,226723.0,35204615,84130.0
13449620,1470.0,15814.0,35202023,0.0
13449620,1470.0,15814.0,35202022,0.0
13457813,41135.0,195693.0,35204369,0.0
13457823,385.0,1427.0,35203504,0.0
30087588,2170.0,13022.0,35204851,0.0
13457830,186440.0,307248.0,35202894,9440.0
13449644,415.0,4534.0,35203416,0.0
13457837,47490.0,195258.0,35200533,0.0
13457837,47490.0,195258.0,35204075,0.0
13457841,209545.0,263441.0,35202685,360.0
13449651,150.0,1246.0,35202600,0.0
13466036,650.0,1479.0,35201436,524965.0
